"record_id","RSN","component","split","target_IM_g","native_IM_g","scale_factor","max_IDR","max_PFA_g","RD","collapse","convergence"
"GM021","900","YER270","train","0.5689810202763907","0.6102740994622827","0.9323368315609728","0.0139227043874521","0.6014655243464611","0.0015776722190671","False","True"
"GM021","900","YER270","train","0.8787639344404101","0.6102740994622827","1.4399495820233823","0.0170425033027933","0.7184565826525005","0.0012347976678438","False","True"
"GM021","900","YER270","train","1.3572088082974532","0.6102740994622827","2.2239331629726715","0.0216336044791639","0.8630889897646957","0.0019846701818682","False","True"
"GM021","900","YER270","train","2.096144000826768","0.6102740994622827","3.434758254813201","0.0312980788304472","1.0204781348662333","0.0045072368536999","False","True"
"GM021","900","YER270","train","3.2373940143476263","0.6102740994622827","5.304819616628199","0.0666633684964231","1.266183417118298","0.0124856603819445","False","True"
"GM021","900","YER270","train","5.0","0.6102740994622827","8.193039823262266","0.1006196309825245","1.8145985677864829","0.1006196309825245","True","True"
"GM022","900","YER360","train","0.1","0.3982805590560772","0.2510792900286157","0.00307789907783","0.1545827827433289","1.1966074712277674e-05","False","True"
"GM022","900","YER360","train","0.1544452104946378","0.3982805590560772","0.3877799379931378","0.004753676753159","0.2387460856806977","1.84821339448922e-05","False","True"
"GM022","900","YER360","train","0.23853323044733","0.3982805590560772","0.5989075414894781","0.00734182741157","0.3687318378171296","2.854476938060593e-05","False","True"
"GM022","900","YER360","train","0.3684031498640386","0.3982805590560772","0.9249840131216852","0.0113246183584368","0.5500065630938167","0.0007351075953568","False","True"
"GM022","900","YER360","train","0.5689810202763907","0.3982805590560772","1.4285935061075357","0.0145378380800086","0.6846794740884756","0.0023562390948628","False","True"
"GM022","900","YER360","train","0.8787639344404101","0.3982805590560772","2.206394247620512","0.0186327089800235","0.8327517234802201","0.0040709916807011","False","True"
"GM022","900","YER360","train","1.3572088082974532","0.3982805590560772","3.407670240079081","0.0239383848778947","0.9883396859887096","0.0053182131424794","False","True"
"GM022","900","YER360","train","2.096144000826768","0.3982805590560772","5.26298347525327","0.0419518050876536","1.3380197602660402","0.0100062811850035","False","True"
"GM022","900","YER360","train","3.2373940143476263","0.3982805590560772","8.128425906652922","0.0641683661848045","1.6998112382444857","0.0085808736982496","False","True"
"GM022","900","YER360","train","5.0","0.3982805590560772","12.553964501430784","0.1001663801912236","2.09234096074839","0.1001663801912236","True","True"
"GM023","953","MUL009","train","0.1","1.38676955525036","0.0721100341591696","0.0030413459496371","0.1242406387937455","8.270488364521678e-06","False","True"
